Age,Annual Income (LPA),Borrowed Amount (LPA),Credit Score,Loan Tenure (months),Employment Status,Existing Loans,Marital Status,Education Level,Predicted Repayment Probability (%),Loan Eligibility
24,22.8,10.13,687,62,0,0,0,1,20.51,❌ Unlikely to Get Loan
57,3.03,3.77,689,59,1,1,1,1,16.14,❌ Unlikely to Get Loan
50,22.08,10.38,699,162,0,3,0,2,16.29,❌ Unlikely to Get Loan
52,20.04,27.99,605,81,1,0,1,1,6.33,❌ Unlikely to Get Loan
30,13.52,7.93,620,192,1,2,0,1,10.83,❌ Unlikely to Get Loan
63,5.71,7.22,802,116,0,2,0,1,18.97,❌ Unlikely to Get Loan
50,23.19,23.65,805,59,0,1,1,1,18.98,❌ Unlikely to Get Loan
65,11.29,5.36,703,42,0,1,0,1,19.13,❌ Unlikely to Get Loan
51,15.8,12.89,677,130,1,4,1,2,11.53,❌ Unlikely to Get Loan
63,5.54,3.5,764,227,0,1,0,1,17.7,❌ Unlikely to Get Loan
61,1.0,1.38,672,133,1,1,1,2,14.62,❌ Unlikely to Get Loan
62,17.38,24.72,715,193,0,0,0,0,10.17,❌ Unlikely to Get Loan
43,15.14,22.65,888,172,0,1,1,1,18.79,❌ Unlikely to Get Loan
31,15.68,20.83,850,170,0,3,1,2,16.44,❌ Unlikely to Get Loan
33,3.44,4.79,576,122,1,1,1,2,9.29,❌ Unlikely to Get Loan
59,18.28,18.14,716,63,0,1,0,1,15.48,❌ Unlikely to Get Loan
63,17.8,13.8,584,230,0,0,1,1,8.75,❌ Unlikely to Get Loan
44,31.89,30.5,771,189,1,0,0,0,15.04,❌ Unlikely to Get Loan
64,9.91,12.71,600,210,-1,0,0,2,8.03,❌ Unlikely to Get Loan
43,1.0,1.15,858,136,0,0,0,1,24.64,❌ Unlikely to Get Loan
53,8.49,1.82,577,149,0,2,1,1,10.86,❌ Unlikely to Get Loan
46,8.85,7.66,593,16,0,0,1,1,13.23,❌ Unlikely to Get Loan
39,12.9,8.52,569,41,0,1,1,1,11.62,❌ Unlikely to Get Loan
59,17.36,8.47,637,187,1,2,0,1,12.72,❌ Unlikely to Get Loan
41,7.61,4.59,738,160,0,1,1,2,18.14,❌ Unlikely to Get Loan
30,20.46,11.98,804,139,1,0,0,0,22.88,❌ Unlikely to Get Loan
49,12.03,4.15,613,40,0,1,1,1,15.64,❌ Unlikely to Get Loan
61,1.0,1.0,776,36,0,3,1,0,19.56,❌ Unlikely to Get Loan
55,11.64,17.12,665,104,1,2,0,1,9.5,❌ Unlikely to Get Loan
36,7.01,3.45,560,207,1,1,0,2,8.71,❌ Unlikely to Get Loan
55,13.06,5.11,795,62,1,0,1,1,24.96,❌ Unlikely to Get Loan
54,20.37,20.82,665,186,0,3,0,2,8.45,❌ Unlikely to Get Loan
54,2.62,1.17,643,103,0,2,1,2,13.55,❌ Unlikely to Get Loan
57,10.67,11.79,868,124,0,0,0,2,23.57,❌ Unlikely to Get Loan
64,25.1,24.34,777,169,1,1,1,1,15.75,❌ Unlikely to Get Loan
41,8.9,12.38,900,192,1,1,1,2,22.12,❌ Unlikely to Get Loan
34,6.89,3.01,675,73,0,1,1,1,16.97,❌ Unlikely to Get Loan
26,26.94,35.03,728,70,0,2,1,1,9.79,❌ Unlikely to Get Loan
41,16.0,17.55,590,186,1,0,1,1,7.42,❌ Unlikely to Get Loan
38,23.38,16.77,782,234,1,1,0,0,17.72,❌ Unlikely to Get Loan
27,6.56,3.35,639,153,0,2,0,1,12.48,❌ Unlikely to Get Loan
59,8.61,3.77,580,150,0,1,1,2,11.19,❌ Unlikely to Get Loan
58,4.03,2.89,625,14,1,0,1,1,15.48,❌ Unlikely to Get Loan
45,16.1,9.33,705,184,0,0,0,1,17.22,❌ Unlikely to Get Loan
39,6.5,6.19,900,33,1,0,0,1,27.96,❌ Unlikely to Get Loan
51,4.84,3.22,714,115,0,0,0,1,18.15,❌ Unlikely to Get Loan
44,13.1,5.52,676,26,0,1,0,1,18.67,❌ Unlikely to Get Loan
52,14.74,17.95,772,109,0,0,1,1,17.28,❌ Unlikely to Get Loan
51,11.44,8.23,719,76,-1,1,1,2,18.29,❌ Unlikely to Get Loan
49,12.94,10.65,540,47,0,3,1,0,6.97,❌ Unlikely to Get Loan
54,24.44,25.64,727,75,0,0,1,2,15.38,❌ Unlikely to Get Loan
24,20.32,8.58,828,123,0,0,1,2,26.55,❌ Unlikely to Get Loan
64,11.63,6.74,677,100,0,1,1,1,16.25,❌ Unlikely to Get Loan
63,17.08,6.95,725,135,0,1,1,1,19.7,❌ Unlikely to Get Loan
61,18.92,19.03,717,47,0,2,0,1,14.69,❌ Unlikely to Get Loan
48,14.62,19.0,805,15,1,2,1,1,18.24,❌ Unlikely to Get Loan
41,5.93,3.97,651,112,0,0,0,1,15.11,❌ Unlikely to Get Loan
22,1.0,1.0,674,221,1,3,0,2,11.49,❌ Unlikely to Get Loan
42,26.59,30.82,722,77,0,0,1,1,13.09,❌ Unlikely to Get Loan
36,12.31,18.42,645,93,0,1,1,1,9.37,❌ Unlikely to Get Loan
58,15.81,6.04,619,50,0,0,0,1,16.94,❌ Unlikely to Get Loan
64,4.97,2.1,763,151,-1,1,0,1,19.61,❌ Unlikely to Get Loan
26,10.16,12.14,800,133,0,5,1,1,15.03,❌ Unlikely to Get Loan
37,5.64,3.43,637,119,0,0,1,1,14.51,❌ Unlikely to Get Loan
37,3.98,4.57,655,186,0,2,0,1,11.17,❌ Unlikely to Get Loan
47,14.64,8.25,700,18,0,0,1,1,20.14,❌ Unlikely to Get Loan
26,14.68,16.79,756,136,1,1,0,0,15.36,❌ Unlikely to Get Loan
24,12.99,14.39,665,171,0,0,0,1,12.01,❌ Unlikely to Get Loan
24,12.8,15.78,652,91,0,0,0,1,12.11,❌ Unlikely to Get Loan
43,16.26,19.97,747,37,0,0,1,2,17.15,❌ Unlikely to Get Loan
42,1.0,1.0,595,228,0,1,1,2,9.33,❌ Unlikely to Get Loan
44,18.33,19.12,671,221,0,1,0,1,9.88,❌ Unlikely to Get Loan
25,30.11,21.36,361,159,1,1,1,1,-1.43,❌ Unlikely to Get Loan
56,1.0,1.15,707,82,1,2,0,2,16.47,❌ Unlikely to Get Loan
23,1.0,1.42,706,185,-1,0,0,1,16.18,❌ Unlikely to Get Loan
57,1.0,1.0,719,123,0,1,1,1,17.17,❌ Unlikely to Get Loan
65,19.92,7.68,485,41,0,1,1,1,10.16,❌ Unlikely to Get Loan
32,2.57,2.44,625,47,0,0,1,0,14.51,❌ Unlikely to Get Loan
43,13.56,3.9,766,125,1,1,1,2,22.44,❌ Unlikely to Get Loan
36,15.96,5.44,900,126,0,1,0,1,28.93,❌ Unlikely to Get Loan
56,10.58,15.17,757,161,1,1,1,1,14.55,❌ Unlikely to Get Loan
28,8.17,2.43,896,136,0,1,0,1,27.42,❌ Unlikely to Get Loan
22,9.41,8.92,840,239,1,1,0,2,20.14,❌ Unlikely to Get Loan
49,1.58,1.91,728,223,0,0,1,2,16.65,❌ Unlikely to Get Loan
44,18.48,14.49,798,34,0,2,1,1,21.11,❌ Unlikely to Get Loan
54,20.78,23.28,881,84,0,1,1,1,21.64,❌ Unlikely to Get Loan
63,13.64,12.33,708,26,1,2,0,0,15.86,❌ Unlikely to Get Loan
56,5.13,7.68,589,55,0,1,1,2,10.33,❌ Unlikely to Get Loan
27,11.53,2.44,744,226,0,0,0,1,20.26,❌ Unlikely to Get Loan
34,10.39,4.41,677,91,1,0,0,1,18.03,❌ Unlikely to Get Loan
43,7.23,6.51,652,17,1,2,0,1,14.23,❌ Unlikely to Get Loan
63,12.18,9.95,706,76,-1,2,0,1,15.85,❌ Unlikely to Get Loan
26,9.71,2.24,628,80,1,2,1,1,14.88,❌ Unlikely to Get Loan
21,21.08,18.28,652,89,1,1,0,1,12.73,❌ Unlikely to Get Loan
57,4.71,1.19,643,89,0,1,1,1,15.19,❌ Unlikely to Get Loan
64,10.24,10.93,654,47,1,2,0,1,12.56,❌ Unlikely to Get Loan
38,5.06,5.13,652,205,0,3,1,1,9.88,❌ Unlikely to Get Loan
56,11.58,2.24,838,217,1,2,0,2,23.45,❌ Unlikely to Get Loan
63,14.05,10.58,579,53,0,2,1,1,10.29,❌ Unlikely to Get Loan
47,9.87,10.81,808,127,0,0,0,2,20.78,❌ Unlikely to Get Loan
48,19.02,23.22,900,121,1,1,1,1,21.29,❌ Unlikely to Get Loan
35,25.32,3.82,601,34,0,2,1,2,19.11,❌ Unlikely to Get Loan
27,1.0,1.0,693,131,0,3,1,2,14.2,❌ Unlikely to Get Loan
21,19.11,28.33,688,61,-1,0,0,2,10.7,❌ Unlikely to Get Loan
54,11.62,7.4,531,174,0,1,1,1,7.34,❌ Unlikely to Get Loan
24,11.91,10.1,748,129,1,1,0,1,17.67,❌ Unlikely to Get Loan
52,9.87,5.12,731,14,0,1,0,1,20.71,❌ Unlikely to Get Loan
63,16.87,2.99,811,32,0,2,1,2,27.06,❌ Unlikely to Get Loan
40,12.5,17.06,741,27,0,0,1,2,17.21,❌ Unlikely to Get Loan
29,18.43,18.13,719,118,1,1,0,1,14.68,❌ Unlikely to Get Loan
26,12.12,10.09,631,40,0,0,0,1,14.58,❌ Unlikely to Get Loan
61,16.33,20.17,516,166,1,1,1,1,1.99,❌ Unlikely to Get Loan
41,18.23,5.58,760,87,1,1,1,1,23.38,❌ Unlikely to Get Loan
60,10.98,14.46,855,85,0,2,1,1,20.44,❌ Unlikely to Get Loan
36,18.13,17.28,557,95,1,2,1,1,6.51,❌ Unlikely to Get Loan
21,15.93,17.39,771,49,1,2,0,1,17.17,❌ Unlikely to Get Loan
64,13.49,13.07,693,157,1,1,1,2,13.66,❌ Unlikely to Get Loan
56,6.43,8.05,603,45,0,3,0,1,9.37,❌ Unlikely to Get Loan
60,5.26,6.36,851,38,0,0,1,1,25.0,❌ Unlikely to Get Loan
38,15.08,13.58,730,196,0,0,1,1,15.87,❌ Unlikely to Get Loan
64,17.12,21.85,725,105,0,1,1,0,12.75,❌ Unlikely to Get Loan
60,9.38,11.25,548,176,0,3,1,1,3.66,❌ Unlikely to Get Loan
29,17.77,14.3,865,227,0,2,1,1,20.73,❌ Unlikely to Get Loan
41,6.4,1.48,629,143,-1,0,0,1,14.88,❌ Unlikely to Get Loan
29,11.04,14.51,733,126,0,1,0,0,14.36,❌ Unlikely to Get Loan
32,7.36,4.6,798,168,0,0,1,1,21.59,❌ Unlikely to Get Loan
57,6.78,8.45,736,121,0,1,0,2,16.51,❌ Unlikely to Get Loan
44,5.53,6.53,785,30,1,0,1,1,21.87,❌ Unlikely to Get Loan
25,39.43,8.64,803,211,-1,0,0,1,29.84,❌ Unlikely to Get Loan
33,21.0,10.11,900,213,0,2,1,2,26.07,❌ Unlikely to Get Loan
55,15.87,19.97,571,37,0,0,1,1,8.05,❌ Unlikely to Get Loan
56,8.83,8.08,700,100,0,1,1,1,15.81,❌ Unlikely to Get Loan
46,3.02,1.67,853,107,0,0,0,2,25.57,❌ Unlikely to Get Loan
51,1.0,1.0,696,175,0,0,0,2,16.16,❌ Unlikely to Get Loan
64,10.71,7.56,477,49,0,1,1,2,6.8,❌ Unlikely to Get Loan
41,19.35,18.95,844,189,0,0,1,0,20.22,❌ Unlikely to Get Loan
43,3.59,2.13,715,100,1,2,1,2,16.99,❌ Unlikely to Get Loan
31,16.53,15.57,598,170,0,2,0,2,7.69,❌ Unlikely to Get Loan
60,13.54,16.76,723,203,0,0,0,2,13.44,❌ Unlikely to Get Loan
27,13.16,6.3,753,180,0,2,1,1,18.43,❌ Unlikely to Get Loan
56,33.22,7.49,619,222,-1,3,1,1,16.23,❌ Unlikely to Get Loan
39,14.2,4.99,688,19,1,3,1,1,18.2,❌ Unlikely to Get Loan
41,13.74,5.94,765,82,0,1,1,0,21.88,❌ Unlikely to Get Loan
50,7.34,2.07,605,227,0,0,1,1,12.12,❌ Unlikely to Get Loan
27,6.72,4.49,775,48,1,4,1,2,19.04,❌ Unlikely to Get Loan
30,3.18,1.77,870,86,0,1,0,1,25.71,❌ Unlikely to Get Loan
41,1.48,1.0,515,199,0,2,1,1,4.94,❌ Unlikely to Get Loan
43,10.06,6.08,719,80,0,3,1,1,16.73,❌ Unlikely to Get Loan
47,16.15,7.24,747,142,1,3,0,1,18.32,❌ Unlikely to Get Loan
35,1.0,1.0,715,119,1,2,1,0,15.91,❌ Unlikely to Get Loan
59,10.91,4.79,781,118,1,0,0,1,22.6,❌ Unlikely to Get Loan
65,5.66,7.95,733,83,0,0,0,1,17.61,❌ Unlikely to Get Loan
49,18.22,9.95,797,13,1,1,0,1,24.38,❌ Unlikely to Get Loan
49,8.86,12.71,783,99,1,0,1,2,18.78,❌ Unlikely to Get Loan
36,18.69,6.84,598,68,1,2,1,1,14.35,❌ Unlikely to Get Loan
50,7.29,1.61,550,202,0,0,0,2,10.24,❌ Unlikely to Get Loan
27,15.79,8.38,576,127,1,1,0,1,11.32,❌ Unlikely to Get Loan
48,12.0,6.61,865,58,0,2,1,1,25.66,❌ Unlikely to Get Loan
41,15.82,19.49,633,50,-1,3,1,1,8.45,❌ Unlikely to Get Loan
50,20.06,23.72,714,69,-1,3,1,0,11.22,❌ Unlikely to Get Loan
22,26.87,9.67,795,93,0,4,0,1,23.22,❌ Unlikely to Get Loan
34,12.97,18.05,690,221,0,1,0,0,9.36,❌ Unlikely to Get Loan
56,11.77,7.01,779,139,1,0,1,1,21.37,❌ Unlikely to Get Loan
24,23.4,34.68,766,18,0,1,0,1,12.5,❌ Unlikely to Get Loan
55,6.57,9.54,637,196,1,0,1,2,10.51,❌ Unlikely to Get Loan
57,15.8,7.62,583,105,1,1,1,0,12.21,❌ Unlikely to Get Loan
63,7.29,5.33,789,161,0,2,0,1,18.94,❌ Unlikely to Get Loan
22,10.88,13.96,746,129,0,2,0,1,14.49,❌ Unlikely to Get Loan
40,6.22,3.25,644,59,-1,2,0,2,14.65,❌ Unlikely to Get Loan
26,17.33,12.63,805,229,-1,1,0,1,19.32,❌ Unlikely to Get Loan
52,10.19,3.77,684,50,0,0,1,1,19.45,❌ Unlikely to Get Loan
59,2.26,1.8,729,13,1,1,0,2,19.85,❌ Unlikely to Get Loan
38,1.96,1.0,730,217,0,1,1,1,16.33,❌ Unlikely to Get Loan
51,13.05,3.38,657,43,0,2,1,1,17.56,❌ Unlikely to Get Loan
25,20.61,22.01,611,148,0,0,0,1,8.58,❌ Unlikely to Get Loan
33,1.0,1.0,842,174,1,0,1,1,23.23,❌ Unlikely to Get Loan
21,9.83,8.3,859,161,0,1,0,1,22.82,❌ Unlikely to Get Loan
26,7.14,6.25,619,185,0,2,0,1,9.67,❌ Unlikely to Get Loan
59,19.13,17.73,683,150,-1,1,1,1,12.82,❌ Unlikely to Get Loan
54,4.3,5.07,769,96,1,1,1,2,19.43,❌ Unlikely to Get Loan
36,11.82,13.06,742,232,0,2,1,0,12.92,❌ Unlikely to Get Loan
46,1.85,2.15,858,137,0,1,1,1,23.54,❌ Unlikely to Get Loan
33,21.57,26.68,754,87,-1,1,1,2,14.22,❌ Unlikely to Get Loan
24,4.56,2.98,727,42,0,2,0,2,18.64,❌ Unlikely to Get Loan
56,21.3,25.8,521,154,0,1,1,1,1.44,❌ Unlikely to Get Loan
30,12.44,7.49,518,18,0,2,0,1,8.93,❌ Unlikely to Get Loan
30,4.84,3.3,638,235,0,0,0,1,12.17,❌ Unlikely to Get Loan
47,16.87,23.0,658,229,0,0,1,1,7.65,❌ Unlikely to Get Loan
35,18.04,18.86,714,119,1,1,1,2,14.17,❌ Unlikely to Get Loan
55,25.65,11.53,791,107,0,0,1,0,24.84,❌ Unlikely to Get Loan
46,16.49,17.01,690,149,0,0,1,1,13.54,❌ Unlikely to Get Loan
54,17.27,5.44,648,63,0,0,0,2,19.14,❌ Unlikely to Get Loan
47,18.76,8.72,760,56,1,0,0,1,23.45,❌ Unlikely to Get Loan
24,1.0,1.0,668,190,1,1,0,2,13.59,❌ Unlikely to Get Loan
32,15.08,15.87,741,161,0,0,0,1,15.92,❌ Unlikely to Get Loan
62,20.06,28.63,598,67,0,0,1,1,5.97,❌ Unlikely to Get Loan
61,13.84,19.47,737,121,1,0,0,2,14.37,❌ Unlikely to Get Loan
43,7.94,9.77,647,93,0,0,1,1,13.14,❌ Unlikely to Get Loan
62,6.37,2.07,785,176,1,1,1,2,20.87,❌ Unlikely to Get Loan
50,11.65,14.93,677,28,-1,1,1,1,13.68,❌ Unlikely to Get Loan
53,10.93,1.14,681,62,1,1,1,1,19.63,❌ Unlikely to Get Loan
36,13.66,18.89,626,54,0,2,1,1,8.47,❌ Unlikely to Get Loan
62,12.02,13.05,812,151,1,3,1,1,17.14,❌ Unlikely to Get Loan
48,17.05,5.88,729,33,0,1,1,1,22.35,❌ Unlikely to Get Loan
24,1.52,1.35,863,15,-1,0,0,1,27.33,❌ Unlikely to Get Loan
43,18.4,17.99,722,197,0,0,0,1,14.35,❌ Unlikely to Get Loan
26,22.14,10.53,556,14,1,0,1,1,14.48,❌ Unlikely to Get Loan
37,1.0,1.29,787,195,0,1,1,1,19.11,❌ Unlikely to Get Loan
53,8.5,6.95,811,54,1,0,1,2,23.69,❌ Unlikely to Get Loan
27,18.76,16.7,668,237,0,2,1,2,10.16,❌ Unlikely to Get Loan
57,15.37,20.6,587,28,0,3,0,2,5.96,❌ Unlikely to Get Loan
49,2.8,2.85,886,17,1,0,1,1,27.99,❌ Unlikely to Get Loan
23,16.75,15.51,720,136,1,1,0,0,14.91,❌ Unlikely to Get Loan
39,1.0,1.0,805,200,1,2,1,1,19.07,❌ Unlikely to Get Loan
50,16.02,13.75,638,233,1,0,1,1,10.77,❌ Unlikely to Get Loan
61,22.78,31.43,730,176,1,1,0,2,9.22,❌ Unlikely to Get Loan
58,11.78,11.18,688,53,0,0,0,1,16.43,❌ Unlikely to Get Loan
52,18.44,9.19,683,12,1,1,1,1,19.24,❌ Unlikely to Get Loan
25,14.67,18.49,728,133,0,2,0,2,12.78,❌ Unlikely to Get Loan
38,6.0,4.25,441,148,0,0,1,2,4.2,❌ Unlikely to Get Loan
41,7.47,1.57,785,113,0,1,0,1,22.51,❌ Unlikely to Get Loan
38,9.52,7.39,787,139,0,1,0,1,19.97,❌ Unlikely to Get Loan
21,10.02,11.68,644,39,0,0,0,1,13.77,❌ Unlikely to Get Loan
33,21.32,29.55,746,207,0,0,0,1,10.69,❌ Unlikely to Get Loan
60,23.92,24.65,845,106,1,1,1,2,19.97,❌ Unlikely to Get Loan
32,18.93,24.12,653,122,0,1,1,1,8.66,❌ Unlikely to Get Loan
61,23.82,27.38,715,184,0,1,0,1,10.5,❌ Unlikely to Get Loan
46,14.22,5.05,642,234,0,0,1,2,14.89,❌ Unlikely to Get Loan
56,1.0,1.48,546,168,0,0,1,2,8.66,❌ Unlikely to Get Loan
40,12.03,2.15,668,58,0,1,1,1,19.03,❌ Unlikely to Get Loan
35,5.8,2.8,645,99,0,1,1,1,14.73,❌ Unlikely to Get Loan
21,17.37,20.3,748,27,1,1,0,1,16.41,❌ Unlikely to Get Loan
33,10.87,3.13,822,164,0,1,1,1,23.83,❌ Unlikely to Get Loan
45,14.51,12.99,730,48,0,0,0,2,18.88,❌ Unlikely to Get Loan
31,12.41,12.2,670,118,0,0,0,2,14.32,❌ Unlikely to Get Loan
47,7.6,8.07,639,19,0,0,0,1,14.78,❌ Unlikely to Get Loan
37,5.28,1.72,811,182,0,3,1,2,20.15,❌ Unlikely to Get Loan
42,8.1,3.16,806,24,0,1,1,1,24.68,❌ Unlikely to Get Loan
49,15.51,4.24,667,230,1,1,1,2,16.06,❌ Unlikely to Get Loan
58,23.0,7.81,728,22,0,0,1,1,24.45,❌ Unlikely to Get Loan
32,15.5,19.63,737,107,1,1,0,1,14.05,❌ Unlikely to Get Loan
59,32.39,8.4,630,105,1,2,1,1,19.02,❌ Unlikely to Get Loan
64,17.09,11.31,689,13,1,0,1,2,19.13,❌ Unlikely to Get Loan
64,13.75,1.67,618,149,0,1,1,2,15.83,❌ Unlikely to Get Loan
61,21.11,24.68,855,67,0,0,1,1,20.99,❌ Unlikely to Get Loan
30,1.0,1.44,599,107,0,1,0,0,11.11,❌ Unlikely to Get Loan
65,6.85,3.56,639,59,0,2,1,0,13.95,❌ Unlikely to Get Loan
52,16.91,8.91,762,216,0,1,0,1,18.99,❌ Unlikely to Get Loan
32,6.21,5.61,701,132,0,2,1,2,14.97,❌ Unlikely to Get Loan
22,23.46,6.65,687,174,0,0,1,0,20.18,❌ Unlikely to Get Loan
22,8.07,7.61,822,198,0,0,0,0,20.74,❌ Unlikely to Get Loan
39,18.55,16.15,735,85,0,0,1,2,18.31,❌ Unlikely to Get Loan
60,12.86,8.47,680,191,-1,1,0,2,14.51,❌ Unlikely to Get Loan
56,27.58,29.82,657,196,1,0,0,2,8.55,❌ Unlikely to Get Loan
26,17.91,15.42,622,223,1,2,0,1,8.16,❌ Unlikely to Get Loan
35,16.72,21.43,630,206,0,3,0,0,4.44,❌ Unlikely to Get Loan
26,9.15,10.23,659,16,0,0,0,1,15.35,❌ Unlikely to Get Loan
63,7.45,6.8,656,189,0,1,1,2,12.34,❌ Unlikely to Get Loan
22,12.57,6.84,625,130,-1,0,0,1,14.42,❌ Unlikely to Get Loan
58,16.48,2.31,781,231,1,1,1,2,22.93,❌ Unlikely to Get Loan
60,14.72,9.12,784,48,0,0,0,1,23.27,❌ Unlikely to Get Loan
33,1.0,1.18,609,54,0,3,1,2,11.37,❌ Unlikely to Get Loan
42,9.31,12.55,806,169,0,2,0,1,16.83,❌ Unlikely to Get Loan
33,14.6,18.85,639,123,-1,2,1,1,8.23,❌ Unlikely to Get Loan
58,4.31,2.66,544,35,0,0,1,2,11.57,❌ Unlikely to Get Loan
34,15.26,2.16,594,220,-1,1,1,2,13.72,❌ Unlikely to Get Loan
62,8.48,11.98,795,228,0,0,0,2,17.18,❌ Unlikely to Get Loan
34,16.73,17.69,819,107,0,0,1,2,20.71,❌ Unlikely to Get Loan
37,10.23,7.89,650,87,-1,1,1,1,14.25,❌ Unlikely to Get Loan
40,12.39,14.74,763,100,0,0,0,0,17.55,❌ Unlikely to Get Loan
23,13.4,3.02,677,35,1,0,0,1,20.79,❌ Unlikely to Get Loan
62,16.22,3.6,900,74,0,1,1,1,30.86,❌ Unlikely to Get Loan
47,18.83,20.53,497,24,0,1,1,1,4.45,❌ Unlikely to Get Loan
25,2.52,1.0,748,186,0,2,1,1,17.11,❌ Unlikely to Get Loan
47,11.85,2.0,739,163,-1,2,1,2,19.95,❌ Unlikely to Get Loan
57,13.12,14.54,891,54,0,2,0,1,23.44,❌ Unlikely to Get Loan
45,36.96,40.0,775,135,-1,1,1,2,12.97,❌ Unlikely to Get Loan
26,19.21,13.02,518,193,1,1,1,1,6.14,❌ Unlikely to Get Loan
22,12.98,8.41,665,115,0,1,1,1,15.12,❌ Unlikely to Get Loan
57,2.15,1.55,749,224,0,2,0,1,15.93,❌ Unlikely to Get Loan
60,10.54,6.5,629,169,0,1,0,2,12.52,❌ Unlikely to Get Loan
35,30.49,22.09,684,100,1,2,0,2,14.67,❌ Unlikely to Get Loan
30,1.0,1.0,663,164,0,1,1,1,13.7,❌ Unlikely to Get Loan
42,10.33,9.48,649,188,0,2,1,0,10.37,❌ Unlikely to Get Loan
30,22.56,18.59,677,153,-1,1,0,1,13.22,❌ Unlikely to Get Loan
56,29.76,30.7,692,52,0,0,1,2,13.38,❌ Unlikely to Get Loan
50,10.46,3.72,781,140,-1,1,1,1,21.84,❌ Unlikely to Get Loan
42,16.98,3.81,635,71,0,1,1,2,18.21,❌ Unlikely to Get Loan
22,19.88,24.42,684,87,0,1,0,1,11.0,❌ Unlikely to Get Loan
54,17.58,24.01,773,33,-1,2,1,2,15.17,❌ Unlikely to Get Loan
48,14.51,4.95,756,72,0,1,1,0,22.35,❌ Unlikely to Get Loan
24,23.19,15.83,534,108,1,0,1,1,9.4,❌ Unlikely to Get Loan
41,21.67,24.17,615,86,0,1,1,1,8.32,❌ Unlikely to Get Loan
65,15.99,13.34,637,161,0,0,0,1,12.22,❌ Unlikely to Get Loan
37,25.96,23.2,640,80,0,0,0,1,12.46,❌ Unlikely to Get Loan
61,13.52,7.83,679,15,0,1,0,1,17.99,❌ Unlikely to Get Loan
40,13.87,3.72,597,215,0,0,1,1,13.35,❌ Unlikely to Get Loan
64,10.38,15.0,447,70,0,2,1,2,0.25,❌ Unlikely to Get Loan
52,1.0,1.14,606,239,1,0,0,0,9.94,❌ Unlikely to Get Loan
60,14.08,7.73,789,55,0,1,1,2,23.2,❌ Unlikely to Get Loan
63,13.6,14.97,701,203,-1,0,0,1,13.08,❌ Unlikely to Get Loan
29,2.71,1.75,653,225,0,0,0,0,12.93,❌ Unlikely to Get Loan
23,6.67,2.49,713,213,-1,0,1,0,17.21,❌ Unlikely to Get Loan
53,20.22,21.21,707,156,0,1,1,1,12.51,❌ Unlikely to Get Loan
64,1.43,1.0,900,195,0,2,1,1,24.01,❌ Unlikely to Get Loan
59,11.88,3.1,775,18,0,0,0,1,25.38,❌ Unlikely to Get Loan
56,18.96,10.76,678,92,0,0,1,2,18.09,❌ Unlikely to Get Loan
34,3.26,2.11,790,166,-1,0,1,1,21.13,❌ Unlikely to Get Loan
27,12.76,8.19,784,70,1,3,1,1,19.99,❌ Unlikely to Get Loan
64,15.16,13.65,672,96,1,2,0,2,13.07,❌ Unlikely to Get Loan
62,19.03,13.54,789,30,0,1,0,1,22.21,❌ Unlikely to Get Loan
48,14.43,16.4,822,76,-1,1,1,0,19.97,❌ Unlikely to Get Loan
35,15.76,15.32,674,158,0,1,0,2,12.45,❌ Unlikely to Get Loan
50,8.18,6.82,580,199,0,0,0,1,9.31,❌ Unlikely to Get Loan
47,15.44,18.02,777,234,0,1,1,2,14.72,❌ Unlikely to Get Loan
23,18.37,25.79,680,194,0,3,0,2,6.02,❌ Unlikely to Get Loan
30,1.0,1.0,723,54,-1,0,0,1,19.65,❌ Unlikely to Get Loan
58,15.7,18.95,770,166,0,0,1,1,15.94,❌ Unlikely to Get Loan
37,34.06,23.95,846,32,0,3,0,1,23.17,❌ Unlikely to Get Loan
64,7.72,6.9,659,219,1,0,1,0,12.39,❌ Unlikely to Get Loan
42,13.34,16.68,663,222,0,2,0,1,8.08,❌ Unlikely to Get Loan
37,5.94,5.22,736,197,0,2,1,1,15.36,❌ Unlikely to Get Loan
49,21.94,7.79,568,122,1,2,1,1,12.45,❌ Unlikely to Get Loan
65,16.04,23.56,658,108,-1,0,1,1,9.37,❌ Unlikely to Get Loan
56,11.42,14.59,775,188,1,3,1,1,13.68,❌ Unlikely to Get Loan
50,18.47,4.56,707,56,0,0,0,2,23.04,❌ Unlikely to Get Loan
52,19.59,6.65,805,237,0,1,1,1,22.78,❌ Unlikely to Get Loan
44,2.67,1.58,648,221,0,1,1,1,12.14,❌ Unlikely to Get Loan
22,15.67,11.95,836,29,0,1,0,1,24.31,❌ Unlikely to Get Loan
58,14.87,4.87,705,204,-1,1,1,1,17.78,❌ Unlikely to Get Loan
27,12.09,8.81,685,232,0,0,1,1,14.34,❌ Unlikely to Get Loan
32,12.08,8.76,790,132,1,4,0,2,17.87,❌ Unlikely to Get Loan
40,18.49,8.49,568,156,0,0,1,2,12.44,❌ Unlikely to Get Loan
24,1.0,1.0,652,174,1,0,0,1,13.79,❌ Unlikely to Get Loan
61,8.08,2.62,730,101,0,3,1,1,17.87,❌ Unlikely to Get Loan
61,12.96,16.37,748,126,0,0,1,1,15.93,❌ Unlikely to Get Loan
62,7.8,9.46,471,187,-1,2,0,1,0.91,❌ Unlikely to Get Loan
22,11.36,1.45,619,153,1,1,0,0,14.67,❌ Unlikely to Get Loan
